,dose_bins,coverage
0,0.0,100.0
1,0.1,42.98093587521664
2,0.2,36.547763780749634
3,0.30000000000000004,30.600895005044105
4,0.4,23.373599937918726
5,0.5,17.72161721720686
6,0.6000000000000001,13.617786285211722
7,0.7000000000000001,10.701259732533174
8,0.8,8.569802633280736
9,0.9,7.205307948989886
10,1.0,6.457745932383145
11,1.1,6.112418841666882
12,1.2000000000000002,5.9158281383377735
13,1.3,5.734757753692542
14,1.4000000000000001,5.596368245427972
15,1.5,5.538167050363434
16,1.6,5.4178845805633875
17,1.7000000000000002,5.3454564267052955
18,1.8,5.244574355260094
19,1.9000000000000001,5.204480198660079
20,2.0,5.165679401950387
21,2.1,5.1307586849116635
22,2.2,5.106184846995525
23,2.3000000000000003,5.013062934892263
24,2.4000000000000004,4.988489096976124
25,2.5,4.983315657414832
26,2.6,4.934167981582555
27,2.7,4.918647662898678
28,2.8000000000000003,4.918647662898678
29,2.9000000000000004,4.918647662898678
30,3.0,4.882433585969632
31,3.1,4.84363278925994
32,3.2,4.833285910137355
33,3.3000000000000003,4.825525750795416
34,3.4000000000000004,4.8164722315631545
35,3.5,4.799658552988955
36,3.6,4.75956439638894
37,3.7,4.7246436793502165
38,3.8000000000000003,4.707830000776016
39,3.9000000000000004,4.707830000776016
40,4.0,4.707830000776016
41,4.1000000000000005,4.707830000776016
42,4.2,4.707830000776016
43,4.3,4.707830000776016
44,4.4,4.707830000776016
45,4.5,4.707830000776016
46,4.6000000000000005,4.692309682092139
47,4.7,4.67549600351794
48,4.800000000000001,4.653508885382447
49,4.9,4.631521767246954
50,5.0,4.6211748881243695
51,5.1000000000000005,4.616001448563077
52,5.2,4.612121368892108
53,5.300000000000001,4.608241289221138
54,5.4,4.601774489769523
55,5.5,4.596601050208231
56,5.6000000000000005,4.590134250756615
57,5.7,4.582374091414677
58,5.800000000000001,4.5668537727308
59,5.9,4.5668537727308
60,6.0,4.5668537727308
61,6.1000000000000005,4.5668537727308
62,6.2,4.565560412840477
63,6.300000000000001,4.561680333169508
64,6.4,4.552626813937246
65,6.5,4.546160014485631
66,6.6000000000000005,4.5371064952533695
67,6.7,4.5293463359114305
68,6.800000000000001,4.522879536459815
69,6.9,4.5099459375565845
70,7.0,4.499599058434
71,7.1000000000000005,4.497012338653353
72,7.2,4.49571897876303
73,7.300000000000001,4.487958819421093
74,7.4,4.480198660079154
75,7.5,4.476318580408185
76,7.6000000000000005,4.472438500737215
77,7.7,4.469851780956569
78,7.800000000000001,4.4659717012856
79,7.9,4.458211541943661
80,8.0,4.456918182053339
81,8.1,4.450451382601723
82,8.200000000000001,4.443984583150107
83,8.3,4.436224423808169
84,8.4,4.4297576243565535
85,8.5,4.42846426446623
86,8.6,4.42846426446623
87,8.700000000000001,4.4258775446855845
88,8.8,4.424584184795261
89,8.9,4.420704105124292
90,9.0,4.415530665562999
91,9.1,4.410357226001707
92,9.200000000000001,4.405183786440415
93,9.3,4.401303706769446
94,9.4,4.397423627098476
95,9.5,4.392250187537184
96,9.600000000000001,4.387076747975891
97,9.700000000000001,4.379316588633953
98,9.8,4.372849789182338
99,9.9,4.363796269950076
100,10.0,4.350862671046846
101,10.100000000000001,4.336635712253291
102,10.200000000000001,4.327582193021031
103,10.3,4.313355234227476
104,10.4,4.308181794666184
105,10.5,4.301714995214569
106,10.600000000000001,4.295248195762953
107,10.700000000000001,4.292661475982307
108,10.8,4.290074756201661
109,10.9,4.286194676530691
110,11.0,4.286194676530691
111,11.100000000000001,4.286194676530691
112,11.200000000000001,4.286194676530691
113,11.3,4.284901316640368
114,11.4,4.282314596859722
115,11.5,4.279727877079075
116,11.600000000000001,4.275847797408107
117,11.700000000000001,4.265500918285523
118,11.8,4.262914198504876
119,11.9,4.252567319382291
120,12.0,4.237047000698414
121,12.100000000000001,4.2228200419048605
122,12.200000000000001,4.20600636333066
123,12.3,4.182725885304845
124,12.4,4.151685247937091
125,12.5,4.124524690240306
126,12.600000000000001,4.098657492433844
127,12.700000000000001,4.065030135285444
128,12.8,4.030109418246721
129,12.9,3.9926019814273515
130,13.0,3.9486277451563674
131,13.100000000000001,3.9072402286660286
132,13.200000000000001,3.855505833053105
133,13.3,3.8050647973305054
134,13.4,3.7559171214982285
135,13.5,3.6990092863240127
136,13.600000000000001,3.6395147313691507
137,13.700000000000001,3.5709666571820273
138,13.8,3.5282857808013657
139,13.9,3.4519775472723038
140,14.0,3.3808427533045347
141,14.100000000000001,3.3213481983496727
142,14.200000000000001,3.2528001241625493
143,14.3,3.18166533019478
144,14.4,3.106650456556041
145,14.5,3.038102382368918
146,14.600000000000001,2.9669675884011486
147,14.700000000000001,2.882899195530148
148,14.8,2.7988308026591477
149,14.9,2.713469049897825
150,15.0,2.6371608163687625
151,15.100000000000001,2.560852582839701
152,15.200000000000001,2.48066426963967
153,15.3,2.401769316329962
154,15.4,2.3332212421428387
155,15.5,2.2750200470783
156,15.600000000000001,2.2181122119040846
157,15.700000000000001,2.146977417936315
158,15.8,2.081016063529838
159,15.9,2.0254015882459453
160,16.0,1.9646136734007607
161,16.1,1.9128792777878372
162,16.2,1.8469179233813602
163,16.3,1.7951835277684367
164,16.400000000000002,1.7369823327038982
165,16.5,1.6955948162135595
166,16.6,1.637393621149021
167,16.7,1.5791924260844823
168,16.8,1.5158177914586513
169,16.900000000000002,1.4614966760650818
170,17.0,1.3994154013295739
171,17.1,1.3438009260456816
172,17.2,1.2804262914198505
173,17.3,1.1963578985488503
174,17.400000000000002,1.1381567034843114
175,17.5,1.083835588090742
176,17.6,1.0088207144520034
177,17.7,0.9506195193874647
178,17.8,0.8743112858584029
179,17.900000000000002,0.8031764918906334
180,18.0,0.7475620166067409
181,18.1,0.6751338627486485
182,18.2,0.6130525880131406
183,18.3,0.5496779533873095
184,18.400000000000002,0.49923691766470935
185,18.5,0.4487958819421092
186,18.6,0.39188804676789357
187,18.7,0.349207170387232
188,18.8,0.30911301378721645
189,18.900000000000002,0.270312217077524
190,19.0,0.23021806047750845
191,19.1,0.19788406321943142
192,19.200000000000003,0.17589694508393905
193,19.3,0.15520318683876977
194,19.400000000000002,0.1383895082645697
195,19.5,0.12157582969036965
196,19.6,0.10088207144520034
197,19.700000000000003,0.09182855221293877
198,19.8,0.07760159341938488
199,19.900000000000002,0.07113479396776946
200,20.0,0.05820119506453866
201,20.1,0.04914767583227709
202,20.200000000000003,0.04268087638066168
203,20.3,0.031040637367753955
204,20.400000000000002,0.027160557696784705
205,20.5,0.0206937582451693
206,20.6,0.015520318683876978
207,20.700000000000003,0.014226958793553894
208,20.8,0.01034687912258465
